shipment_id,order_date,promised_delivery_date,delivery_date,warehouse,region,carrier,product_category,quantity,inventory_on_hand,shipping_cost,delivery_status
SHP101236,2024-11-14,2024-11-20,2024-11-16,Toronto WH,Alberta,UPS,Electronics,156,464,112.19,On Time
SHP101237,2024-05-11,2024-05-18,2024-05-17,Montreal WH,Ontario,FedEx,Electronics,3,287,44.63,On Time
SHP101238,2024-09-20,2024-09-25,2024-10-03,Vancouver WH,British Columbia,FedEx,Apparel,102,3195,217.39,Late
SHP101239,2024-02-24,2024-03-04,2024-03-07,Vancouver WH,Quebec,Canada Post,Electronics,4,875,120.84,Late
SHP101240,2024-12-24,2024-12-30,2025-01-05,Montreal WH,Alberta,DHL,Home Goods,88,1992,32.73,Late
SHP101241,2024-05-10,2024-05-13,2024-05-14,Vancouver WH,Alberta,UPS,Medical Supplies,159,2925,64.19,Late
SHP101242,2024-10-14,2024-10-23,2024-10-16,Toronto WH,Alberta,FedEx,Home Goods,45,1120,58.42,On Time
SHP101243,2024-09-22,2024-09-28,2024-09-27,Montreal WH,British Columbia,UPS,Apparel,187,446,184.95,On Time
SHP101244,2024-06-10,2024-06-18,2024-06-24,Toronto WH,Ontario,Canada Post,Apparel,45,2832,271.47,Late
SHP101245,2024-03-27,2024-04-03,2024-03-30,Calgary WH,British Columbia,Canada Post,Apparel,75,3568,242.06,On Time
SHP101246,2024-02-24,2024-02-28,2024-02-27,Calgary WH,Quebec,FedEx,Electronics,165,2896,173.02,On Time
SHP101247,2024-10-14,2024-10-17,2024-10-18,Vancouver WH,British Columbia,Canada Post,Home Goods,193,721,138.2,Late
SHP101248,2024-06-26,2024-07-05,2024-07-05,Calgary WH,Quebec,DHL,Medical Supplies,9,2163,193.23,On Time
SHP101249,2024-12-14,2024-12-23,2024-12-23,Toronto WH,Alberta,Canada Post,Home Goods,145,2582,144.27,On Time
SHP101250,2024-01-08,2024-01-13,2024-01-21,Calgary WH,Quebec,Canada Post,Medical Supplies,118,1351,88.91,Late
SHP101251,2024-11-16,2024-11-23,2024-11-24,Toronto WH,Quebec,Canada Post,Home Goods,65,3980,210.18,Late
SHP101252,2024-11-08,2024-11-12,2024-11-15,Vancouver WH,Ontario,UPS,Apparel,131,4502,264.51,Late
SHP101253,2024-09-03,2024-09-09,2024-09-13,Vancouver WH,Quebec,UPS,Medical Supplies,26,3384,124.4,Late
SHP101254,2024-11-18,2024-11-22,2024-11-23,Toronto WH,Quebec,FedEx,Home Goods,181,1725,255.63,Late
SHP101255,2024-09-11,2024-09-18,2024-09-24,Calgary WH,British Columbia,FedEx,Electronics,159,693,140.7,Late
SHP101256,2024-11-23,2024-11-30,2024-11-25,Vancouver WH,Alberta,FedEx,Electronics,26,3413,132.37,On Time
SHP101257,2024-02-23,2024-03-02,2024-03-03,Montreal WH,British Columbia,Canada Post,Home Goods,23,494,27.93,Late
SHP101258,2024-09-05,2024-09-13,2024-09-13,Vancouver WH,British Columbia,UPS,Apparel,30,947,214.68,On Time
SHP101259,2024-08-26,2024-08-30,2024-09-03,Calgary WH,Alberta,DHL,Medical Supplies,10,22,246.1,Late
SHP101260,2024-08-16,2024-08-22,2024-08-20,Montreal WH,Alberta,Canada Post,Home Goods,72,1128,205.8,On Time
SHP101261,2024-03-07,2024-03-11,2024-03-12,Calgary WH,Quebec,Canada Post,Electronics,64,557,62.38,Late
SHP101262,2024-02-20,2024-02-27,2024-03-02,Toronto WH,Quebec,Canada Post,Medical Supplies,150,1616,48.92,Late
SHP101263,2024-04-06,2024-04-13,2024-04-16,Montreal WH,Ontario,DHL,Electronics,143,3730,180.4,Late
SHP101264,2024-04-01,2024-04-06,2024-04-08,Calgary WH,British Columbia,FedEx,Electronics,123,1656,132.42,Late
SHP101265,2024-09-20,2024-09-28,2024-09-26,Montreal WH,Alberta,DHL,Home Goods,105,4173,140.15,On Time
SHP101266,2024-10-17,2024-10-22,2024-10-21,Calgary WH,Quebec,FedEx,Electronics,184,806,290.98,On Time
SHP101267,2024-04-05,2024-04-08,2024-04-15,Montreal WH,Alberta,DHL,Medical Supplies,74,3312,222.7,Late
SHP101268,2024-03-28,2024-04-04,2024-04-03,Calgary WH,Quebec,UPS,Apparel,148,4863,135.3,On Time
SHP101269,2024-03-18,2024-03-23,2024-03-24,Toronto WH,Ontario,Canada Post,Home Goods,105,453,25.35,Late
SHP101270,2024-10-14,2024-10-18,2024-10-19,Montreal WH,Ontario,Canada Post,Medical Supplies,47,2975,29.55,Late
SHP101271,2024-04-29,2024-05-07,2024-05-04,Montreal WH,Alberta,Canada Post,Home Goods,87,2324,211.75,On Time
SHP101272,2024-10-28,2024-11-05,2024-11-10,Montreal WH,Ontario,FedEx,Electronics,53,1447,254.57,Late
SHP101273,2024-06-13,2024-06-19,2024-06-15,Montreal WH,Alberta,DHL,Electronics,181,2561,218.16,On Time
SHP101274,2024-06-30,2024-07-04,2024-07-08,Toronto WH,Quebec,UPS,Medical Supplies,129,2511,133.65,Late
SHP101275,2024-08-10,2024-08-16,2024-08-20,Montreal WH,British Columbia,DHL,Medical Supplies,2,2871,28.72,Late
SHP101276,2024-11-06,2024-11-11,2024-11-10,Vancouver WH,Ontario,Canada Post,Apparel,58,362,290.87,On Time
SHP101277,2024-01-07,2024-01-16,2024-01-20,Toronto WH,Quebec,UPS,Medical Supplies,147,3454,296.17,Late
SHP101278,2024-11-25,2024-11-28,2024-12-09,Vancouver WH,British Columbia,UPS,Medical Supplies,190,2798,173.82,Late
SHP101279,2024-09-19,2024-09-23,2024-09-22,Montreal WH,British Columbia,Canada Post,Home Goods,72,4620,39.79,On Time
SHP101280,2024-06-09,2024-06-13,2024-06-13,Calgary WH,British Columbia,DHL,Electronics,140,3453,171.47,On Time
SHP101281,2024-05-30,2024-06-03,2024-06-01,Vancouver WH,Quebec,Canada Post,Medical Supplies,154,3255,269.85,On Time
SHP101282,2024-03-25,2024-03-31,2024-04-01,Montreal WH,Quebec,DHL,Apparel,27,1217,210.4,Late
SHP101283,2024-05-26,2024-05-31,2024-06-07,Vancouver WH,Alberta,UPS,Medical Supplies,29,1485,221.6,Late
SHP101284,2024-04-21,2024-04-25,2024-05-03,Montreal WH,British Columbia,UPS,Electronics,15,2103,43.79,Late
SHP101285,2024-02-05,2024-02-14,2024-02-13,Montreal WH,British Columbia,Canada Post,Medical Supplies,174,2536,49.82,On Time
SHP101286,2024-10-11,2024-10-15,2024-10-23,Montreal WH,British Columbia,UPS,Home Goods,129,1855,55.66,Late
SHP101287,2024-07-06,2024-07-14,2024-07-18,Calgary WH,Alberta,FedEx,Electronics,60,4817,273.23,Late
SHP101288,2024-03-22,2024-03-25,2024-03-25,Vancouver WH,British Columbia,UPS,Medical Supplies,107,1207,167.24,On Time
SHP101289,2024-01-02,2024-01-10,2024-01-11,Toronto WH,Quebec,FedEx,Home Goods,185,1448,241.64,Late
SHP101290,2024-10-29,2024-11-06,2024-11-05,Toronto WH,British Columbia,UPS,Electronics,3,1507,52.28,On Time
SHP101291,2024-07-15,2024-07-18,2024-07-20,Toronto WH,Ontario,Canada Post,Medical Supplies,115,1003,279.74,Late
SHP101292,2024-01-11,2024-01-20,2024-01-17,Toronto WH,Quebec,Canada Post,Home Goods,146,925,249.92,On Time
SHP101293,2024-08-21,2024-08-26,2024-08-30,Montreal WH,Alberta,FedEx,Apparel,52,4951,82.93,Late
SHP101294,2024-07-13,2024-07-21,2024-07-17,Vancouver WH,British Columbia,Canada Post,Home Goods,60,83,264.77,On Time
SHP101295,2024-04-28,2024-05-03,2024-05-02,Vancouver WH,Ontario,UPS,Apparel,34,3742,93.76,On Time
SHP101296,2024-01-20,2024-01-28,2024-02-01,Calgary WH,Alberta,UPS,Medical Supplies,96,3927,77.5,Late
SHP101297,2024-09-17,2024-09-24,2024-09-22,Vancouver WH,Alberta,Canada Post,Home Goods,89,1542,93.99,On Time
SHP101298,2024-10-19,2024-10-22,2024-10-21,Vancouver WH,Quebec,UPS,Apparel,60,985,274.79,On Time
SHP101299,2024-09-12,2024-09-20,2024-09-22,Vancouver WH,Alberta,DHL,Electronics,154,4231,276.37,Late
SHP101300,2024-08-09,2024-08-16,2024-08-18,Calgary WH,Alberta,DHL,Home Goods,19,908,112.12,Late
SHP101301,2024-08-13,2024-08-19,2024-08-22,Toronto WH,Alberta,UPS,Medical Supplies,111,2908,217.52,Late
SHP101302,2024-02-22,2024-02-29,2024-03-04,Vancouver WH,Alberta,Canada Post,Electronics,22,4685,209.21,Late
SHP101303,2024-12-20,2024-12-24,2024-12-27,Calgary WH,British Columbia,FedEx,Apparel,161,2737,245.84,Late
SHP101304,2024-12-07,2024-12-15,2024-12-15,Calgary WH,British Columbia,Canada Post,Home Goods,166,2586,103.02,On Time
SHP101305,2024-12-29,2025-01-05,2025-01-05,Montreal WH,British Columbia,FedEx,Home Goods,128,1143,162.84,On Time
SHP101306,2024-10-06,2024-10-11,2024-10-16,Calgary WH,British Columbia,Canada Post,Medical Supplies,35,1331,206.95,Late
SHP101307,2024-03-21,2024-03-27,2024-03-25,Toronto WH,Ontario,UPS,Electronics,107,3348,27.35,On Time
SHP101308,2024-07-20,2024-07-29,2024-07-24,Vancouver WH,British Columbia,DHL,Home Goods,128,1553,125.49,On Time
SHP101309,2024-06-06,2024-06-14,2024-06-10,Calgary WH,Alberta,Canada Post,Home Goods,195,2342,214.85,On Time
SHP101310,2024-04-29,2024-05-03,2024-05-10,Toronto WH,British Columbia,FedEx,Electronics,83,1806,90.73,Late
SHP101311,2024-02-28,2024-03-08,2024-03-03,Calgary WH,British Columbia,DHL,Home Goods,138,2100,288.16,On Time
SHP101312,2024-08-02,2024-08-09,2024-08-12,Calgary WH,Quebec,FedEx,Electronics,143,805,28.45,Late
SHP101313,2024-05-07,2024-05-16,2024-05-20,Calgary WH,Alberta,UPS,Electronics,139,4147,288.26,Late
SHP101314,2024-08-11,2024-08-20,2024-08-16,Calgary WH,British Columbia,DHL,Electronics,111,2775,80.69,On Time
SHP101315,2024-07-27,2024-08-02,2024-08-10,Calgary WH,British Columbia,FedEx,Medical Supplies,90,71,33.67,Late
SHP101316,2024-04-24,2024-05-03,2024-05-02,Toronto WH,British Columbia,Canada Post,Electronics,24,27,101.89,On Time
SHP101317,2024-07-27,2024-08-05,2024-08-06,Vancouver WH,Ontario,UPS,Electronics,77,468,240.16,Late
SHP101318,2024-01-14,2024-01-22,2024-01-26,Vancouver WH,British Columbia,UPS,Apparel,101,3983,230.68,Late
SHP101319,2024-01-09,2024-01-15,2024-01-22,Vancouver WH,Quebec,UPS,Apparel,132,763,78.48,Late
SHP101320,2024-02-09,2024-02-13,2024-02-17,Vancouver WH,Alberta,Canada Post,Medical Supplies,13,1424,75.1,Late
SHP101321,2024-08-24,2024-08-31,2024-09-03,Toronto WH,Alberta,Canada Post,Electronics,185,2248,199.92,Late
SHP101322,2024-10-07,2024-10-13,2024-10-20,Montreal WH,British Columbia,DHL,Apparel,98,3832,148.26,Late
SHP101323,2024-12-24,2024-12-30,2024-12-28,Montreal WH,British Columbia,Canada Post,Apparel,120,4915,241.84,On Time
SHP101324,2024-07-19,2024-07-22,2024-07-24,Toronto WH,British Columbia,DHL,Home Goods,37,4060,26.76,Late
SHP101325,2024-09-02,2024-09-08,2024-09-11,Toronto WH,Alberta,UPS,Electronics,48,4070,190.92,Late
SHP101326,2024-10-04,2024-10-07,2024-10-11,Calgary WH,Alberta,DHL,Apparel,199,1675,224.59,Late
SHP101327,2024-08-22,2024-08-29,2024-08-28,Calgary WH,Ontario,FedEx,Medical Supplies,1,559,298.15,On Time
SHP101328,2024-01-04,2024-01-13,2024-01-18,Calgary WH,Quebec,UPS,Home Goods,60,4474,210.06,Late
SHP101329,2024-06-02,2024-06-10,2024-06-07,Vancouver WH,Ontario,UPS,Home Goods,140,3831,84.92,On Time
SHP101330,2024-01-29,2024-02-06,2024-02-07,Calgary WH,Quebec,DHL,Electronics,149,1918,50.29,Late
SHP101331,2024-04-18,2024-04-25,2024-04-20,Montreal WH,Ontario,UPS,Electronics,139,78,199.46,On Time
SHP101332,2024-04-07,2024-04-14,2024-04-17,Vancouver WH,Alberta,Canada Post,Home Goods,44,4929,166.49,Late
SHP101333,2024-08-02,2024-08-07,2024-08-04,Calgary WH,Ontario,FedEx,Medical Supplies,115,3647,271.76,On Time
SHP101334,2024-10-19,2024-10-28,2024-10-28,Vancouver WH,Quebec,DHL,Electronics,186,1031,223.45,On Time
SHP101335,2024-03-15,2024-03-22,2024-03-20,Montreal WH,British Columbia,DHL,Electronics,108,2072,162.73,On Time
SHP101336,2024-11-21,2024-11-27,2024-12-01,Calgary WH,Quebec,UPS,Home Goods,44,4545,133.01,Late
SHP101337,2024-05-25,2024-06-02,2024-06-06,Montreal WH,British Columbia,Canada Post,Home Goods,78,1484,133.22,Late
SHP101338,2024-05-07,2024-05-11,2024-05-13,Montreal WH,Alberta,UPS,Electronics,162,2245,83.37,Late
SHP101339,2024-12-06,2024-12-14,2024-12-10,Montreal WH,Quebec,UPS,Apparel,25,1550,24.85,On Time
SHP101340,2024-02-11,2024-02-14,2024-02-21,Calgary WH,Ontario,DHL,Electronics,132,4785,180.97,Late
SHP101341,2024-12-21,2024-12-29,2025-01-02,Toronto WH,Quebec,UPS,Apparel,192,4682,79.48,Late
SHP101342,2024-02-10,2024-02-15,2024-02-20,Calgary WH,British Columbia,FedEx,Home Goods,116,1829,78.33,Late
SHP101343,2024-02-03,2024-02-12,2024-02-08,Montreal WH,Alberta,UPS,Apparel,119,3751,55.11,On Time
SHP101344,2024-01-17,2024-01-24,2024-01-29,Calgary WH,Ontario,UPS,Medical Supplies,144,4722,73.09,Late
SHP101345,2024-06-13,2024-06-22,2024-06-18,Montreal WH,Quebec,DHL,Home Goods,10,2031,28.9,On Time
SHP101346,2024-06-01,2024-06-08,2024-06-14,Toronto WH,British Columbia,UPS,Electronics,109,4459,208.78,Late
SHP101347,2024-03-16,2024-03-24,2024-03-25,Vancouver WH,Ontario,Canada Post,Electronics,194,3856,132.39,Late
SHP101348,2024-03-27,2024-03-31,2024-03-30,Toronto WH,Alberta,DHL,Home Goods,35,2182,177.23,On Time
SHP101349,2024-04-26,2024-04-30,2024-05-06,Toronto WH,Ontario,UPS,Home Goods,134,4469,198.35,Late
SHP101350,2024-12-27,2025-01-01,2025-01-10,Vancouver WH,Alberta,FedEx,Medical Supplies,19,2094,292.3,Late
SHP101351,2024-12-07,2024-12-10,2024-12-14,Calgary WH,Ontario,FedEx,Home Goods,187,3903,39.11,Late
SHP101352,2024-01-27,2024-02-04,2024-02-06,Vancouver WH,Quebec,DHL,Electronics,181,3032,137.02,Late
SHP101353,2024-11-08,2024-11-15,2024-11-17,Calgary WH,British Columbia,DHL,Medical Supplies,8,1548,88.85,Late
SHP101354,2024-10-13,2024-10-21,2024-10-21,Calgary WH,Quebec,UPS,Electronics,10,367,153.48,On Time
SHP101355,2024-05-13,2024-05-18,2024-05-27,Montreal WH,Quebec,Canada Post,Apparel,195,64,277.73,Late
SHP101356,2024-08-06,2024-08-12,2024-08-08,Montreal WH,Alberta,UPS,Home Goods,166,3299,222.72,On Time
SHP101357,2024-06-16,2024-06-22,2024-06-29,Vancouver WH,Alberta,FedEx,Apparel,29,4849,205.35,Late
SHP101358,2024-04-07,2024-04-12,2024-04-11,Toronto WH,Alberta,Canada Post,Electronics,15,2035,143.55,On Time
SHP101359,2024-09-24,2024-10-01,2024-10-06,Vancouver WH,Quebec,Canada Post,Apparel,87,2863,207.91,Late
SHP101360,2024-08-24,2024-09-02,2024-08-27,Calgary WH,Ontario,Canada Post,Apparel,23,1876,29.07,On Time
SHP101361,2024-11-04,2024-11-09,2024-11-10,Montreal WH,Ontario,UPS,Electronics,46,4851,184.15,Late
SHP101362,2024-06-21,2024-06-28,2024-06-27,Vancouver WH,Quebec,FedEx,Electronics,28,2228,175.06,On Time
SHP101363,2024-07-08,2024-07-12,2024-07-14,Vancouver WH,Quebec,DHL,Home Goods,26,596,117.06,Late
SHP101364,2024-05-01,2024-05-06,2024-05-06,Montreal WH,British Columbia,UPS,Apparel,10,3606,76.42,On Time
SHP101365,2024-02-15,2024-02-22,2024-02-21,Montreal WH,Alberta,DHL,Medical Supplies,175,2674,246.12,On Time
SHP101366,2024-03-04,2024-03-09,2024-03-08,Montreal WH,Alberta,Canada Post,Medical Supplies,4,3889,35.08,On Time
SHP101367,2024-05-09,2024-05-14,2024-05-22,Calgary WH,Quebec,Canada Post,Electronics,55,3506,39.51,Late
SHP101368,2024-11-05,2024-11-14,2024-11-07,Montreal WH,Quebec,UPS,Electronics,66,1834,143.35,On Time
SHP101369,2024-12-28,2025-01-06,2025-01-03,Toronto WH,Ontario,FedEx,Apparel,67,1395,90.72,On Time
SHP101370,2024-07-11,2024-07-18,2024-07-25,Vancouver WH,Quebec,Canada Post,Electronics,135,1586,228.73,Late
SHP101371,2024-11-02,2024-11-09,2024-11-12,Montreal WH,Ontario,DHL,Medical Supplies,55,111,197.57,Late
SHP101372,2024-06-29,2024-07-02,2024-07-13,Montreal WH,Quebec,DHL,Home Goods,31,452,236.31,Late
SHP101373,2024-10-18,2024-10-23,2024-10-28,Calgary WH,British Columbia,UPS,Home Goods,74,2803,110.91,Late
SHP101374,2024-10-08,2024-10-14,2024-10-13,Calgary WH,British Columbia,DHL,Apparel,19,2631,227.35,On Time
SHP101375,2024-01-29,2024-02-03,2024-02-02,Vancouver WH,Ontario,FedEx,Home Goods,156,2186,261.44,On Time
SHP101376,2024-05-28,2024-06-02,2024-05-30,Toronto WH,Alberta,Canada Post,Electronics,81,4348,116.68,On Time
SHP101377,2024-09-23,2024-09-30,2024-09-26,Vancouver WH,British Columbia,DHL,Electronics,156,2004,115.17,On Time
SHP101378,2024-10-22,2024-10-27,2024-10-31,Montreal WH,Ontario,DHL,Electronics,147,1459,271.99,Late
SHP101379,2024-01-11,2024-01-19,2024-01-13,Toronto WH,Quebec,Canada Post,Electronics,87,1942,33.94,On Time
SHP101380,2024-06-12,2024-06-17,2024-06-21,Toronto WH,Quebec,UPS,Apparel,20,3493,118.05,Late
SHP101381,2024-04-22,2024-04-30,2024-05-06,Toronto WH,Ontario,DHL,Home Goods,13,1857,53.23,Late
SHP101382,2024-07-05,2024-07-14,2024-07-13,Toronto WH,Alberta,UPS,Medical Supplies,77,61,28.11,On Time
SHP101383,2024-10-21,2024-10-27,2024-10-30,Vancouver WH,Ontario,UPS,Home Goods,43,1494,51.6,Late
SHP101384,2024-08-19,2024-08-26,2024-09-01,Calgary WH,Ontario,DHL,Electronics,139,1180,140.75,Late
SHP101385,2024-08-14,2024-08-19,2024-08-21,Calgary WH,British Columbia,FedEx,Medical Supplies,176,4901,212.35,Late
SHP101386,2024-11-05,2024-11-13,2024-11-18,Montreal WH,Ontario,UPS,Apparel,143,2788,101.0,Late
SHP101387,2024-04-07,2024-04-15,2024-04-17,Calgary WH,Ontario,DHL,Electronics,145,1875,257.91,Late
SHP101388,2024-02-24,2024-03-04,2024-02-28,Calgary WH,Quebec,UPS,Electronics,182,2208,142.53,On Time
SHP101389,2024-04-20,2024-04-28,2024-05-01,Calgary WH,British Columbia,Canada Post,Medical Supplies,50,4636,291.1,Late
SHP101390,2024-05-31,2024-06-04,2024-06-05,Calgary WH,Quebec,FedEx,Apparel,28,4721,287.16,Late
SHP101391,2024-09-02,2024-09-05,2024-09-16,Montreal WH,Quebec,FedEx,Medical Supplies,4,105,236.52,Late
SHP101392,2024-03-09,2024-03-15,2024-03-16,Vancouver WH,Alberta,Canada Post,Apparel,22,1154,281.07,Late
SHP101393,2024-11-07,2024-11-16,2024-11-16,Toronto WH,Alberta,Canada Post,Electronics,119,3428,217.99,On Time
SHP101394,2024-10-15,2024-10-24,2024-10-21,Calgary WH,British Columbia,UPS,Home Goods,101,4087,270.76,On Time
SHP101395,2024-09-06,2024-09-11,2024-09-10,Vancouver WH,British Columbia,Canada Post,Electronics,39,1708,86.21,On Time
SHP101396,2024-02-05,2024-02-09,2024-02-12,Calgary WH,Alberta,FedEx,Home Goods,34,2823,116.72,Late
SHP101397,2024-08-26,2024-08-31,2024-08-31,Calgary WH,Alberta,Canada Post,Home Goods,97,3925,230.82,On Time
SHP101398,2024-05-27,2024-06-01,2024-06-06,Toronto WH,Alberta,DHL,Apparel,44,1908,138.88,Late
SHP101399,2024-08-14,2024-08-21,2024-08-28,Toronto WH,Alberta,DHL,Medical Supplies,170,2049,254.45,Late
SHP101400,2024-08-31,2024-09-07,2024-09-04,Toronto WH,Alberta,UPS,Apparel,40,4464,265.74,On Time
SHP101401,2024-12-02,2024-12-09,2024-12-07,Calgary WH,Quebec,FedEx,Electronics,97,1274,103.92,On Time
SHP101402,2024-12-30,2025-01-03,2025-01-07,Calgary WH,British Columbia,DHL,Medical Supplies,140,945,250.57,Late
SHP101403,2024-07-19,2024-07-24,2024-07-27,Calgary WH,Quebec,Canada Post,Home Goods,130,3904,63.19,Late
SHP101404,2024-06-02,2024-06-05,2024-06-15,Toronto WH,Quebec,DHL,Home Goods,156,2227,113.58,Late
SHP101405,2024-03-13,2024-03-19,2024-03-26,Montreal WH,Ontario,DHL,Electronics,74,3796,165.03,Late
SHP101406,2024-07-19,2024-07-26,2024-07-24,Vancouver WH,Quebec,UPS,Medical Supplies,86,292,83.4,On Time
SHP101407,2024-10-22,2024-10-29,2024-10-29,Montreal WH,Alberta,Canada Post,Electronics,90,4679,182.19,On Time
SHP101408,2024-01-17,2024-01-26,2024-01-30,Calgary WH,Alberta,Canada Post,Electronics,67,2222,182.03,Late
SHP101409,2024-05-08,2024-05-13,2024-05-22,Calgary WH,Ontario,Canada Post,Apparel,199,3973,77.93,Late
SHP101410,2024-08-04,2024-08-09,2024-08-08,Montreal WH,Ontario,UPS,Electronics,76,2491,242.78,On Time
SHP101411,2024-03-01,2024-03-05,2024-03-08,Calgary WH,Ontario,Canada Post,Medical Supplies,92,2475,196.86,Late
SHP101412,2024-04-13,2024-04-17,2024-04-26,Vancouver WH,Ontario,Canada Post,Electronics,10,4860,108.97,Late
SHP101413,2024-02-11,2024-02-18,2024-02-14,Calgary WH,Ontario,DHL,Medical Supplies,86,3729,85.01,On Time
SHP101414,2024-01-25,2024-01-30,2024-02-03,Vancouver WH,Quebec,DHL,Home Goods,102,427,266.05,Late
SHP101415,2024-02-08,2024-02-11,2024-02-11,Montreal WH,Ontario,Canada Post,Electronics,185,2972,254.01,On Time
SHP101416,2024-10-17,2024-10-23,2024-10-29,Montreal WH,Quebec,FedEx,Medical Supplies,108,106,84.33,Late
SHP101417,2024-05-10,2024-05-15,2024-05-18,Calgary WH,British Columbia,FedEx,Home Goods,165,3619,29.97,Late
SHP101418,2024-08-16,2024-08-25,2024-08-26,Vancouver WH,Ontario,Canada Post,Medical Supplies,91,4754,245.27,Late
SHP101419,2024-04-17,2024-04-22,2024-04-19,Calgary WH,Ontario,FedEx,Home Goods,192,3333,192.34,On Time
SHP101420,2024-06-20,2024-06-28,2024-06-29,Toronto WH,Quebec,UPS,Apparel,79,3992,48.25,Late
SHP101421,2024-04-11,2024-04-15,2024-04-19,Toronto WH,British Columbia,DHL,Electronics,86,1225,184.46,Late
SHP101422,2024-12-19,2024-12-28,2024-12-26,Toronto WH,Quebec,UPS,Electronics,107,4004,146.61,On Time
SHP101423,2024-01-12,2024-01-18,2024-01-19,Toronto WH,Quebec,DHL,Home Goods,168,4250,236.87,Late
SHP101424,2024-10-01,2024-10-08,2024-10-08,Calgary WH,Ontario,FedEx,Apparel,101,3368,78.54,On Time
SHP101425,2024-04-10,2024-04-19,2024-04-20,Toronto WH,Alberta,FedEx,Medical Supplies,108,895,146.88,Late
SHP101426,2024-02-13,2024-02-18,2024-02-16,Vancouver WH,Alberta,Canada Post,Apparel,60,3905,63.75,On Time
SHP101427,2024-10-31,2024-11-07,2024-11-02,Montreal WH,Quebec,FedEx,Medical Supplies,48,1620,288.11,On Time
SHP101428,2024-01-17,2024-01-22,2024-01-31,Montreal WH,Ontario,FedEx,Medical Supplies,117,3863,238.05,Late
SHP101429,2024-11-25,2024-12-02,2024-12-08,Toronto WH,British Columbia,Canada Post,Electronics,106,2292,226.28,Late
SHP101430,2024-02-26,2024-03-03,2024-03-04,Toronto WH,Alberta,Canada Post,Home Goods,147,1385,213.26,Late
SHP101431,2024-11-06,2024-11-10,2024-11-17,Toronto WH,British Columbia,DHL,Electronics,33,3899,138.53,Late
SHP101432,2024-10-29,2024-11-04,2024-11-10,Calgary WH,Alberta,FedEx,Electronics,44,3592,278.52,Late
SHP101433,2024-01-12,2024-01-20,2024-01-21,Montreal WH,Ontario,DHL,Electronics,165,2433,40.42,Late
SHP101434,2024-11-13,2024-11-16,2024-11-17,Toronto WH,Quebec,DHL,Medical Supplies,112,2806,244.91,Late
SHP101435,2024-03-20,2024-03-24,2024-04-02,Vancouver WH,British Columbia,UPS,Electronics,89,3383,80.27,Late
SHP101436,2024-08-03,2024-08-09,2024-08-14,Toronto WH,British Columbia,FedEx,Medical Supplies,36,1301,110.73,Late
SHP101437,2024-12-04,2024-12-12,2024-12-06,Montreal WH,Quebec,FedEx,Home Goods,81,758,165.44,On Time
SHP101438,2024-09-20,2024-09-23,2024-09-30,Toronto WH,British Columbia,UPS,Medical Supplies,88,746,239.14,Late
SHP101439,2024-05-28,2024-06-05,2024-06-11,Montreal WH,Alberta,DHL,Medical Supplies,149,592,254.79,Late
SHP101440,2024-03-21,2024-03-26,2024-04-04,Toronto WH,Quebec,FedEx,Apparel,130,2886,183.45,Late
SHP101441,2024-08-02,2024-08-07,2024-08-04,Vancouver WH,Alberta,DHL,Electronics,31,4111,132.85,On Time
SHP101442,2024-07-16,2024-07-23,2024-07-20,Toronto WH,Alberta,UPS,Electronics,108,1068,285.02,On Time
SHP101443,2024-07-18,2024-07-22,2024-07-27,Vancouver WH,Ontario,Canada Post,Electronics,30,3307,89.03,Late
SHP101444,2024-01-25,2024-01-30,2024-01-29,Vancouver WH,Alberta,DHL,Electronics,172,702,244.87,On Time
